Transaction_ID,Date,Product,Quantity,Unit_Price,Customer_Type,Store_Region,Category,Sales,Cost,Profit
999,2023-12-22,Baby Aspirin,5,59.81,Cash,North,Pain Relief,299.05,241.1,57.95000000000002
1000,2023-11-29,Amoxicillin 500mg,5,147.27,Insurance,East,Prescription,736.35,582.26,154.09000000000003
1001,2023-09-16,Allergy Relief,1,72.61,Cash,North,Allergy,72.61,40.84,31.769999999999996
1002,2023-06-10,Antacid Tablets,5,119.83,Cash,North,Digestive Health,599.15,397.64,201.51
1003,2023-06-27,Pain Relief Gel,5,63.33,Cash,West,Pain Relief,316.65,177.46,139.18999999999997
1004,2023-01-10,Cholesterol Med,5,66.62,Insurance,South,Prescription,333.1,193.41,139.69000000000003
1005,2023-09-18,Baby Aspirin,2,60.52,Insurance,North,Pain Relief,121.04,88.41,32.63000000000001
1006,2023-05-18,Antihistamine,1,109.27,Insurance,East,Allergy,109.27,88.74,20.53
1007,2023-06-21,Allergy Relief,5,84.39,Cash,North,Allergy,421.95,247.24,174.70999999999998
1008,2023-01-13,Cough Syrup,5,141.85,Cash,East,Cold & Flu,709.25,486.07,223.18
1009,2023-06-17,Sleep Aid Tablets,2,41.38,Cash,West,Sleep Aid,82.76,68.13,14.63000000000001
1010,2023-05-10,Vitamin D3 1000IU,1,19.58,Cash,South,Vitamins,19.58,15.55,4.029999999999998
1011,2023-03-25,Amoxicillin 500mg,3,62.02,Cash,North,Prescription,186.06,131.34,54.72
1012,2023-11-17,Pain Relief Gel,2,94.42,Insurance,South,Pain Relief,188.84,147.57,41.27000000000001
1013,2023-11-15,Vitamin D3 1000IU,1,129.82,Cash,North,Vitamins,129.82,91.76,38.05999999999999
1014,2023-04-11,Baby Aspirin,5,55.2,Insurance,East,Pain Relief,276.0,164.89,111.11000000000001
1015,2023-11-25,Insulin Pen,1,99.8,Cash,South,Prescription,99.8,58.62,41.18
1016,2023-09-30,Ibuprofen 200mg,1,55.78,Insurance,North,Pain Relief,55.78,33.83,21.950000000000003
1017,2023-09-22,Insulin Pen,1,94.5,Insurance,West,Prescription,94.5,61.92,32.58
1018,2023-02-07,Ibuprofen 200mg,3,133.3,Insurance,East,Pain Relief,399.90000000000003,331.58,68.32000000000005
1019,2023-04-04,Acetaminophen 500mg,1,38.55,Insurance,South,Pain Relief,38.55,30.45,8.099999999999998
1020,2023-04-05,Sleep Aid Tablets,3,63.62,Cash,North,Sleep Aid,190.85999999999999,129.75,61.109999999999985
1021,2023-11-01,Vitamin D3 1000IU,5,149.02,Cash,South,Vitamins,745.1,520.02,225.08000000000004
1022,2023-03-10,Ibuprofen 200mg,3,130.94,Cash,North,Pain Relief,392.82,247.35,145.47
1023,2023-11-14,Blood Pressure Med,5,86.87,Insurance,East,Prescription,434.35,330.67,103.68
1024,2023-08-24,Cholesterol Med,5,79.91,Cash,West,Prescription,399.54999999999995,315.98,83.56999999999994
1025,2023-11-30,Blood Pressure Med,3,46.27,Cash,East,Prescription,138.81,86.29,52.519999999999996
1026,2023-05-17,Sleep Aid Tablets,2,80.0,Cash,South,Sleep Aid,160.0,90.01,69.99
1027,2023-03-17,Blood Pressure Med,4,127.99,Cash,South,Prescription,511.96,377.4,134.56
1028,2023-02-04,Nasal Spray,1,104.35,Insurance,North,Cold & Flu,104.35,75.0,29.349999999999994
1029,2023-01-01,Cholesterol Med,4,47.06,Insurance,East,Prescription,188.24,126.24,62.000000000000014
1030,2023-10-23,Allergy Relief,1,34.21,Cash,North,Allergy,34.21,25.42,8.79
1031,2023-11-16,Pain Relief Gel,1,43.46,Cash,East,Pain Relief,43.46,31.08,12.380000000000003
1032,2023-03-01,Ibuprofen 200mg,5,29.62,Cash,South,Pain Relief,148.1,92.59,55.50999999999999
1033,2023-11-16,Ibuprofen 200mg,1,18.87,Insurance,North,Pain Relief,18.87,12.63,6.24
1034,2023-12-15,Allergy Relief,1,65.77,Insurance,North,Allergy,65.77,44.62,21.15
1035,2023-11-24,Vitamin D3 1000IU,3,21.43,Insurance,East,Vitamins,64.28999999999999,52.34,11.949999999999989
1036,2023-09-24,Vitamin D3 1000IU,4,29.93,Cash,West,Vitamins,119.72,100.36,19.36
1037,2023-12-27,Sleep Aid Tablets,3,84.36,Insurance,East,Sleep Aid,253.07999999999998,206.99,46.089999999999975
1038,2023-08-17,Blood Pressure Med,1,28.87,Insurance,West,Prescription,28.87,22.11,6.760000000000002
1039,2023-09-27,Sleep Aid Tablets,5,14.26,Insurance,East,Sleep Aid,71.3,51.73,19.57
1040,2023-11-12,Allergy Relief,3,51.02,Insurance,South,Allergy,153.06,115.83,37.230000000000004
1041,2023-10-13,Sleep Aid Tablets,3,36.95,Insurance,North,Sleep Aid,110.85000000000001,92.2,18.650000000000006
1042,2023-10-18,Baby Aspirin,2,79.72,Cash,East,Pain Relief,159.44,99.65,59.78999999999999
1043,2023-08-01,Cholesterol Med,1,19.84,Cash,South,Prescription,19.84,14.1,5.74
1044,2023-06-14,Blood Pressure Med,5,114.01,Cash,East,Prescription,570.0500000000001,431.46,138.5900000000001
1045,2023-01-05,Insulin Pen,3,136.4,Cash,North,Prescription,409.20000000000005,308.44,100.76000000000005
1046,2023-12-05,Nasal Spray,3,112.8,Insurance,East,Cold & Flu,338.4,211.73,126.66999999999999
1047,2023-03-19,Antihistamine,5,82.26,Cash,West,Allergy,411.3,298.61,112.69
1048,2023-03-03,Cough Syrup,1,129.8,Cash,North,Cold & Flu,129.8,102.38,27.420000000000016
1049,2023-05-12,Nasal Spray,2,105.76,Cash,West,Cold & Flu,211.52,146.48,65.04000000000002
1050,2023-03-30,Vitamin D3 1000IU,3,6.53,Insurance,South,Vitamins,19.59,15.44,4.15
1051,2023-08-25,Pain Relief Gel,2,62.14,Cash,South,Pain Relief,124.28,81.77,42.510000000000005
1052,2023-02-11,Antihistamine,4,128.39,Insurance,East,Allergy,513.56,427.09,86.46999999999997
1053,2023-03-30,Acetaminophen 500mg,1,55.15,Insurance,West,Pain Relief,55.15,39.17,15.979999999999997
1054,2023-10-23,Amoxicillin 500mg,4,10.11,Insurance,West,Prescription,40.44,29.47,10.969999999999999
1055,2023-11-24,Pain Relief Gel,4,113.2,Cash,North,Pain Relief,452.8,253.3,199.5
1056,2023-10-22,Blood Pressure Med,4,121.3,Insurance,West,Prescription,485.2,291.64,193.56
1057,2023-04-14,Ibuprofen 200mg,1,28.29,Cash,West,Pain Relief,28.29,20.93,7.359999999999999
1058,2023-01-14,Baby Aspirin,1,82.91,Cash,North,Pain Relief,82.91,56.04,26.869999999999997
1059,2023-10-15,Baby Aspirin,5,32.83,Cash,North,Pain Relief,164.14999999999998,115.31,48.839999999999975
1060,2023-06-28,Allergy Relief,2,109.29,Insurance,West,Allergy,218.58,124.35,94.23000000000002
1061,2023-05-05,Pain Relief Gel,2,44.37,Insurance,East,Pain Relief,88.74,71.01,17.72999999999999
1062,2023-12-19,Allergy Relief,5,50.85,Cash,North,Allergy,254.25,199.68,54.56999999999999
1063,2023-01-23,Ibuprofen 200mg,5,127.52,Insurance,North,Pain Relief,637.6,386.13,251.47000000000003
1064,2023-03-04,Blood Pressure Med,4,74.07,Insurance,West,Prescription,296.28,219.34,76.93999999999997
1065,2023-05-23,Pain Relief Gel,5,102.11,Insurance,West,Pain Relief,510.55,406.14,104.41000000000003
1066,2023-06-02,Amoxicillin 500mg,3,63.34,Cash,North,Prescription,190.02,141.04,48.98000000000002
1067,2023-05-25,Cough Syrup,2,48.21,Insurance,West,Cold & Flu,96.42,62.01,34.410000000000004
1068,2023-08-13,Amoxicillin 500mg,5,95.69,Insurance,North,Prescription,478.45,357.32,121.13
1069,2023-11-05,Antihistamine,3,27.45,Cash,East,Allergy,82.35,50.49,31.859999999999992
1070,2023-04-14,Amoxicillin 500mg,3,59.08,Insurance,East,Prescription,177.24,114.4,62.84
1071,2023-04-14,Baby Aspirin,3,35.31,Cash,North,Pain Relief,105.93,65.89,40.040000000000006
1072,2023-02-08,Antihistamine,3,105.89,Insurance,North,Allergy,317.67,227.79,89.88000000000002
1073,2023-07-17,Amoxicillin 500mg,4,141.91,Insurance,South,Prescription,567.64,330.63,237.01
1074,2023-05-14,Cough Syrup,3,149.35,Insurance,South,Cold & Flu,448.04999999999995,371.88,76.16999999999996
1075,2023-03-08,Pain Relief Gel,4,70.29,Insurance,West,Pain Relief,281.16,182.77,98.39000000000001
1076,2023-06-28,Cough Syrup,4,41.62,Insurance,West,Cold & Flu,166.48,102.5,63.97999999999999
1077,2023-02-11,Vitamin D3 1000IU,3,69.21,Insurance,North,Vitamins,207.63,145.13,62.5
1078,2023-01-15,Ibuprofen 200mg,2,127.85,Cash,North,Pain Relief,255.7,161.88,93.82
1079,2023-04-21,Cough Syrup,3,34.87,Insurance,South,Cold & Flu,104.60999999999999,74.32,30.289999999999992
1080,2023-06-06,Antihistamine,3,143.05,Insurance,South,Allergy,429.15000000000003,280.9,148.25000000000006
1081,2023-10-16,Cough Syrup,3,54.57,Insurance,North,Cold & Flu,163.71,96.53,67.18
1082,2023-08-19,Vitamin D3 1000IU,2,147.94,Cash,East,Vitamins,295.88,186.34,109.53999999999999
1083,2023-06-06,Allergy Relief,1,126.6,Cash,East,Allergy,126.6,86.28,40.31999999999999
1084,2023-02-07,Antihistamine,1,122.24,Cash,West,Allergy,122.24,68.34,53.89999999999999
1085,2023-04-07,Vitamin D3 1000IU,4,51.1,Insurance,North,Vitamins,204.4,159.68,44.72
1086,2023-10-16,Baby Aspirin,4,6.27,Insurance,North,Pain Relief,25.08,18.47,6.609999999999999
1087,2023-09-11,Insulin Pen,2,60.41,Cash,West,Prescription,120.82,88.25,32.56999999999999
1088,2023-07-15,Insulin Pen,5,48.76,Cash,South,Prescription,243.79999999999998,174.03,69.76999999999998
1089,2023-03-27,Acetaminophen 500mg,1,10.42,Cash,South,Pain Relief,10.42,7.58,2.84
1090,2023-11-18,Amoxicillin 500mg,4,78.28,Insurance,East,Prescription,313.12,260.01,53.110000000000014
1091,2023-01-10,Ibuprofen 200mg,1,63.44,Cash,North,Pain Relief,63.44,35.06,28.379999999999995
1092,2023-01-05,Antacid Tablets,2,97.01,Insurance,South,Digestive Health,194.02,109.49,84.53000000000002
1093,2023-05-03,Nasal Spray,2,95.07,Insurance,East,Cold & Flu,190.14,115.5,74.63999999999999
1094,2023-11-26,Vitamin D3 1000IU,5,22.51,Insurance,East,Vitamins,112.55000000000001,67.55,45.000000000000014
1095,2023-12-19,Allergy Relief,5,146.66,Cash,East,Allergy,733.3,443.18,290.11999999999995
1096,2023-04-28,Nasal Spray,2,32.11,Insurance,South,Cold & Flu,64.22,48.27,15.949999999999996
1097,2023-10-21,Allergy Relief,4,69.56,Cash,South,Allergy,278.24,191.39,86.85000000000002
1098,2023-06-08,Baby Aspirin,1,75.78,Cash,North,Pain Relief,75.78,64.23,11.549999999999997
1099,2023-10-30,Cholesterol Med,3,122.89,Cash,North,Prescription,368.67,227.86,140.81
1100,2023-08-16,Cholesterol Med,5,19.39,Cash,East,Prescription,96.95,62.36,34.59
1101,2023-12-31,Cholesterol Med,3,67.15,Insurance,East,Prescription,201.45000000000002,170.28,31.170000000000016
1102,2023-08-04,Nasal Spray,4,96.13,Insurance,South,Cold & Flu,384.52,307.43,77.08999999999997
1103,2023-07-03,Sleep Aid Tablets,5,36.2,Insurance,South,Sleep Aid,181.0,125.06,55.94
1104,2023-01-15,Vitamin D3 1000IU,3,95.98,Insurance,North,Vitamins,287.94,206.27,81.66999999999999
1105,2023-06-06,Antacid Tablets,4,138.93,Cash,North,Digestive Health,555.72,446.22,109.5
1106,2023-05-16,Nasal Spray,1,149.64,Cash,West,Cold & Flu,149.64,103.89,45.749999999999986
1107,2023-09-18,Vitamin D3 1000IU,4,9.71,Cash,North,Vitamins,38.84,23.76,15.080000000000002
1108,2023-06-06,Cough Syrup,5,39.16,Cash,South,Cold & Flu,195.79999999999998,156.35,39.44999999999999
1109,2023-02-16,Baby Aspirin,2,49.99,Insurance,East,Pain Relief,99.98,71.12,28.86
1110,2023-11-20,Antacid Tablets,1,62.87,Cash,West,Digestive Health,62.87,37.47,25.4
1111,2023-11-28,Cholesterol Med,3,40.13,Insurance,North,Prescription,120.39000000000001,84.47,35.920000000000016
1112,2023-06-22,Antihistamine,5,34.51,Cash,North,Allergy,172.54999999999998,116.29,56.25999999999998
1113,2023-05-10,Baby Aspirin,2,143.41,Cash,South,Pain Relief,286.82,233.2,53.620000000000005
1114,2023-04-05,Allergy Relief,4,138.19,Cash,West,Allergy,552.76,324.92,227.83999999999997
1115,2023-04-25,Cholesterol Med,2,11.81,Cash,North,Prescription,23.62,19.19,4.43
1116,2023-08-31,Insulin Pen,5,54.13,Insurance,East,Prescription,270.65000000000003,190.45,80.20000000000005
1117,2023-10-19,Amoxicillin 500mg,5,63.75,Insurance,South,Prescription,318.75,213.98,104.77000000000001
1118,2023-10-09,Insulin Pen,2,39.66,Insurance,West,Prescription,79.32,47.48,31.839999999999996
1119,2023-10-26,Cholesterol Med,4,96.19,Insurance,North,Prescription,384.76,292.51,92.25
1120,2023-10-10,Baby Aspirin,2,97.86,Cash,North,Pain Relief,195.72,162.06,33.66
1121,2023-03-10,Antacid Tablets,5,128.32,Cash,West,Digestive Health,641.5999999999999,425.13,216.4699999999999
1122,2023-05-28,Antihistamine,5,112.43,Insurance,South,Allergy,562.1500000000001,349.92,212.23000000000008
1123,2023-01-11,Allergy Relief,3,83.67,Insurance,West,Allergy,251.01,179.84,71.16999999999999
1124,2023-09-11,Sleep Aid Tablets,3,99.77,Cash,West,Sleep Aid,299.31,236.11,63.19999999999999
1125,2023-11-26,Antihistamine,1,44.73,Cash,South,Allergy,44.73,24.65,20.08
1126,2023-12-26,Nasal Spray,5,90.99,Insurance,North,Cold & Flu,454.95,336.4,118.55000000000001
1127,2023-02-07,Pain Relief Gel,3,75.94,Insurance,East,Pain Relief,227.82,166.07,61.75
1128,2023-05-14,Allergy Relief,2,24.33,Insurance,South,Allergy,48.66,31.41,17.249999999999996
1129,2023-07-19,Cholesterol Med,4,40.17,Cash,East,Prescription,160.68,110.13,50.55000000000001
1130,2023-01-23,Nasal Spray,2,47.3,Insurance,North,Cold & Flu,94.6,59.04,35.559999999999995
1131,2023-10-30,Pain Relief Gel,4,139.02,Insurance,West,Pain Relief,556.08,437.62,118.46000000000004
1132,2023-12-12,Vitamin D3 1000IU,3,38.41,Insurance,East,Vitamins,115.22999999999999,85.31,29.919999999999987
1133,2023-10-29,Antacid Tablets,1,46.94,Insurance,North,Digestive Health,46.94,33.32,13.619999999999997
1134,2023-12-29,Blood Pressure Med,2,58.56,Insurance,North,Prescription,117.12,78.21,38.91000000000001
1135,2023-08-06,Vitamin D3 1000IU,2,101.24,Cash,West,Vitamins,202.48,129.06,73.41999999999999
1136,2023-05-21,Acetaminophen 500mg,2,22.14,Insurance,West,Pain Relief,44.28,35.28,9.0
1137,2023-04-14,Antihistamine,4,143.32,Cash,North,Allergy,573.28,392.94,180.33999999999997
1138,2023-07-29,Blood Pressure Med,3,130.51,Insurance,North,Prescription,391.53,274.24,117.28999999999996
1139,2023-04-21,Nasal Spray,2,88.7,Insurance,East,Cold & Flu,177.4,125.29,52.11
1140,2023-04-14,Cough Syrup,2,102.74,Insurance,North,Cold & Flu,205.48,140.65,64.82999999999998
1141,2023-11-12,Vitamin D3 1000IU,1,7.42,Cash,North,Vitamins,7.42,4.65,2.7699999999999996
1142,2023-06-20,Acetaminophen 500mg,1,54.15,Cash,East,Pain Relief,54.15,31.74,22.41
1143,2023-12-22,Ibuprofen 200mg,3,120.37,Cash,South,Pain Relief,361.11,209.29,151.82000000000002
1144,2023-11-20,Blood Pressure Med,3,16.24,Insurance,East,Prescription,48.72,37.87,10.850000000000001
1145,2023-05-13,Insulin Pen,5,45.94,Insurance,East,Prescription,229.7,141.74,87.95999999999998
1146,2023-10-20,Allergy Relief,1,89.87,Cash,West,Allergy,89.87,50.93,38.940000000000005
1147,2023-11-24,Sleep Aid Tablets,5,42.18,Cash,East,Sleep Aid,210.9,166.45,44.45000000000002
1148,2023-05-07,Sleep Aid Tablets,4,140.43,Insurance,North,Sleep Aid,561.72,334.91,226.81
1149,2023-04-16,Acetaminophen 500mg,5,24.0,Cash,North,Pain Relief,120.0,88.51,31.489999999999995
1150,2023-04-02,Antacid Tablets,2,120.62,Insurance,North,Digestive Health,241.24,157.19,84.05000000000001
1151,2023-10-14,Blood Pressure Med,5,78.65,Cash,South,Prescription,393.25,231.21,162.04
1152,2023-02-20,Vitamin D3 1000IU,3,113.8,Cash,North,Vitamins,341.4,230.22,111.17999999999998
1153,2023-01-29,Antacid Tablets,4,50.05,Cash,South,Digestive Health,200.2,111.0,89.19999999999999
1154,2023-10-23,Sleep Aid Tablets,2,79.6,Insurance,North,Sleep Aid,159.2,127.73,31.469999999999985
1155,2023-10-24,Insulin Pen,5,129.24,Insurance,East,Prescription,646.2,454.96,191.24000000000007
1156,2023-08-02,Cough Syrup,4,72.7,Cash,West,Cold & Flu,290.8,172.08,118.72
1157,2023-09-24,Antihistamine,4,57.16,Insurance,North,Allergy,228.64,142.01,86.63
1158,2023-09-14,Antihistamine,2,82.74,Insurance,South,Allergy,165.48,113.25,52.22999999999999
1159,2023-10-29,Cholesterol Med,5,109.02,Insurance,South,Prescription,545.1,330.69,214.41000000000003
1160,2023-04-11,Antacid Tablets,4,69.32,Insurance,West,Digestive Health,277.28,174.85,102.42999999999998
1161,2023-12-12,Baby Aspirin,4,141.14,Cash,North,Pain Relief,564.56,401.02,163.53999999999996
1162,2023-04-20,Nasal Spray,1,47.77,Insurance,East,Cold & Flu,47.77,38.21,9.560000000000002
1163,2023-07-01,Cough Syrup,4,73.94,Insurance,North,Cold & Flu,295.76,198.32,97.44
1164,2023-11-09,Antihistamine,1,114.75,Cash,North,Allergy,114.75,87.79,26.959999999999994
1165,2023-01-01,Cough Syrup,5,104.92,Insurance,West,Cold & Flu,524.6,426.5,98.10000000000002
1166,2023-11-15,Acetaminophen 500mg,5,130.23,Insurance,North,Pain Relief,651.15,400.39,250.76
1167,2023-02-24,Cough Syrup,5,149.54,Insurance,East,Cold & Flu,747.6999999999999,592.3,155.39999999999998
1168,2023-05-29,Amoxicillin 500mg,3,66.89,Cash,South,Prescription,200.67000000000002,155.96,44.71000000000001
1169,2023-11-05,Insulin Pen,5,21.12,Cash,West,Prescription,105.60000000000001,69.39,36.21000000000001
1170,2023-05-17,Antihistamine,4,9.41,Insurance,East,Allergy,37.64,31.88,5.760000000000002
1171,2023-07-21,Cough Syrup,2,110.4,Insurance,South,Cold & Flu,220.8,138.83,81.97
1172,2023-11-09,Antacid Tablets,1,131.73,Cash,West,Digestive Health,131.73,82.52,49.209999999999994
1173,2023-04-27,Ibuprofen 200mg,3,37.0,Cash,West,Pain Relief,111.0,86.77,24.230000000000004
1174,2023-06-03,Amoxicillin 500mg,5,27.97,Cash,South,Prescription,139.85,95.15,44.69999999999999
1175,2023-10-18,Amoxicillin 500mg,5,14.02,Insurance,South,Prescription,70.1,45.51,24.589999999999996
1176,2023-03-04,Nasal Spray,2,124.29,Insurance,East,Cold & Flu,248.58,150.04,98.54000000000002
1177,2023-09-01,Cough Syrup,2,50.15,Cash,North,Cold & Flu,100.3,78.19,22.11
1178,2023-01-25,Cholesterol Med,3,63.25,Insurance,North,Prescription,189.75,149.12,40.629999999999995
1179,2023-03-31,Nasal Spray,1,77.9,Insurance,North,Cold & Flu,77.9,56.09,21.810000000000002
1180,2023-03-16,Pain Relief Gel,5,126.72,Insurance,North,Pain Relief,633.6,530.45,103.14999999999998
1181,2023-10-21,Nasal Spray,3,99.37,Insurance,North,Cold & Flu,298.11,192.41,105.70000000000002
1182,2023-07-29,Ibuprofen 200mg,4,94.18,Insurance,East,Pain Relief,376.72,232.02,144.70000000000002
1183,2023-12-13,Acetaminophen 500mg,4,30.47,Insurance,West,Pain Relief,121.88,91.8,30.08
1184,2023-01-17,Cough Syrup,3,79.41,Insurance,East,Cold & Flu,238.23,185.23,53.0
1185,2023-05-08,Vitamin D3 1000IU,5,108.73,Cash,East,Vitamins,543.65,335.69,207.95999999999998
1186,2023-12-30,Sleep Aid Tablets,3,146.12,Cash,East,Sleep Aid,438.36,251.17,187.19000000000003
1187,2023-09-08,Antihistamine,5,34.2,Cash,West,Allergy,171.0,135.63,35.370000000000005
1188,2023-06-28,Nasal Spray,2,6.38,Cash,East,Cold & Flu,12.76,10.76,2.0
1189,2023-07-01,Insulin Pen,3,15.92,Cash,East,Prescription,47.76,35.5,12.259999999999998
1190,2023-06-01,Allergy Relief,5,59.5,Cash,West,Allergy,297.5,188.42,109.08000000000001
1191,2023-01-25,Insulin Pen,3,123.98,Cash,East,Prescription,371.94,315.78,56.160000000000025
1192,2023-06-29,Ibuprofen 200mg,3,6.04,Cash,North,Pain Relief,18.12,14.82,3.3000000000000007
1193,2023-07-17,Ibuprofen 200mg,5,71.23,Cash,South,Pain Relief,356.15000000000003,250.73,105.42000000000004
1194,2023-12-10,Antacid Tablets,5,52.74,Insurance,East,Digestive Health,263.7,210.33,53.369999999999976
1195,2023-06-10,Pain Relief Gel,1,12.61,Insurance,South,Pain Relief,12.61,10.02,2.59
1196,2023-06-26,Pain Relief Gel,3,70.28,Cash,East,Pain Relief,210.84,175.09,35.75
1197,2023-10-12,Acetaminophen 500mg,4,41.94,Insurance,East,Pain Relief,167.76,134.59,33.16999999999999
1198,2023-03-04,Cholesterol Med,3,56.02,Insurance,North,Prescription,168.06,124.89,43.17
1199,2023-05-30,Antihistamine,3,107.31,Cash,West,Allergy,321.93,235.91,86.02000000000001
1200,2023-06-03,Blood Pressure Med,5,80.62,Cash,South,Prescription,403.1,278.22,124.88
1201,2023-06-05,Nasal Spray,3,23.07,Cash,West,Cold & Flu,69.21000000000001,51.07,18.140000000000008
1202,2023-02-18,Insulin Pen,3,144.41,Insurance,North,Prescription,433.23,341.63,91.60000000000002
1203,2023-12-03,Allergy Relief,4,97.21,Insurance,North,Allergy,388.84,326.9,61.94
1204,2023-03-25,Ibuprofen 200mg,5,116.05,Cash,South,Pain Relief,580.25,400.48,179.76999999999998
1205,2023-12-27,Ibuprofen 200mg,3,16.49,Insurance,West,Pain Relief,49.47,35.72,13.75
1206,2023-06-26,Acetaminophen 500mg,2,11.82,Insurance,North,Pain Relief,23.64,16.16,7.48
1207,2023-05-28,Allergy Relief,1,7.82,Insurance,East,Allergy,7.82,5.87,1.9500000000000002
1208,2023-04-28,Baby Aspirin,4,32.38,Cash,East,Pain Relief,129.52,95.71,33.81000000000002
1209,2023-12-08,Allergy Relief,3,65.09,Insurance,East,Allergy,195.27,108.44,86.83000000000001
1210,2023-03-04,Acetaminophen 500mg,2,140.69,Insurance,West,Pain Relief,281.38,200.44,80.94
1211,2023-07-08,Ibuprofen 200mg,3,71.27,Insurance,East,Pain Relief,213.81,123.27,90.54
1212,2023-12-26,Antihistamine,3,47.09,Insurance,East,Allergy,141.27,78.82,62.45000000000002
1213,2023-02-18,Cough Syrup,5,86.48,Insurance,North,Cold & Flu,432.40000000000003,340.45,91.95000000000005
1214,2023-11-23,Cough Syrup,5,21.23,Insurance,North,Cold & Flu,106.15,66.62,39.53
1215,2023-09-14,Acetaminophen 500mg,5,93.38,Insurance,East,Pain Relief,466.9,304.51,162.39
1216,2023-08-12,Allergy Relief,2,87.42,Cash,East,Allergy,174.84,99.52,75.32000000000001
1217,2023-05-21,Nasal Spray,3,119.84,Cash,North,Cold & Flu,359.52,217.1,142.42
1218,2023-08-03,Acetaminophen 500mg,1,148.07,Insurance,South,Pain Relief,148.07,115.45,32.61999999999999
1219,2023-07-30,Antihistamine,4,41.38,Cash,West,Allergy,165.52,115.54,49.980000000000004
1220,2023-11-14,Acetaminophen 500mg,5,78.9,Insurance,West,Pain Relief,394.5,321.2,73.30000000000001
1221,2023-02-01,Amoxicillin 500mg,5,136.79,Insurance,North,Prescription,683.9499999999999,457.68,226.26999999999992
1222,2023-06-07,Pain Relief Gel,3,118.85,Insurance,West,Pain Relief,356.54999999999995,224.84,131.70999999999995
1223,2023-10-12,Insulin Pen,3,75.67,Cash,North,Prescription,227.01,148.53,78.47999999999999
1224,2023-11-01,Allergy Relief,2,142.08,Insurance,North,Allergy,284.16,217.05,67.11000000000001
1225,2023-10-13,Cholesterol Med,2,13.3,Insurance,North,Prescription,26.6,19.06,7.540000000000003
1226,2023-05-24,Antacid Tablets,5,139.99,Cash,North,Digestive Health,699.95,574.84,125.11000000000001
1227,2023-01-19,Sleep Aid Tablets,3,12.32,Cash,South,Sleep Aid,36.96,27.0,9.96
1228,2023-01-18,Antacid Tablets,1,84.36,Insurance,East,Digestive Health,84.36,58.88,25.479999999999997
1229,2023-09-14,Allergy Relief,4,134.11,Cash,East,Allergy,536.44,421.49,114.95000000000005
1230,2023-03-19,Cholesterol Med,3,43.09,Cash,South,Prescription,129.27,107.84,21.430000000000007
1231,2023-06-24,Blood Pressure Med,3,73.48,Insurance,West,Prescription,220.44,144.77,75.66999999999999
1232,2023-07-13,Antihistamine,2,52.03,Insurance,West,Allergy,104.06,65.03,39.03
1233,2023-04-23,Amoxicillin 500mg,4,143.06,Insurance,East,Prescription,572.24,420.52,151.72000000000003
1234,2023-04-24,Amoxicillin 500mg,5,124.43,Cash,West,Prescription,622.1500000000001,435.29,186.86000000000007
1235,2023-08-10,Sleep Aid Tablets,3,107.81,Cash,East,Sleep Aid,323.43,273.87,49.56
1236,2023-06-15,Ibuprofen 200mg,5,90.21,Cash,East,Pain Relief,451.04999999999995,310.64,140.40999999999997
1237,2023-11-15,Insulin Pen,3,123.99,Insurance,South,Prescription,371.96999999999997,212.88,159.08999999999997
1238,2023-05-12,Cough Syrup,5,61.88,Cash,West,Cold & Flu,309.40000000000003,260.89,48.51000000000005
1239,2023-09-21,Vitamin D3 1000IU,4,69.9,Cash,South,Vitamins,279.6,224.54,55.06000000000003
1240,2023-02-24,Antihistamine,2,110.85,Insurance,East,Allergy,221.7,133.79,87.91
1241,2023-12-25,Sleep Aid Tablets,4,56.87,Insurance,East,Sleep Aid,227.48,186.85,40.629999999999995
1242,2023-05-11,Vitamin D3 1000IU,1,14.27,Insurance,East,Vitamins,14.27,9.31,4.959999999999999
1243,2023-10-15,Baby Aspirin,2,15.78,Cash,North,Pain Relief,31.56,20.93,10.629999999999999
1244,2023-09-23,Vitamin D3 1000IU,4,21.73,Insurance,North,Vitamins,86.92,71.44,15.480000000000004
1245,2023-06-11,Allergy Relief,1,131.1,Cash,North,Allergy,131.1,92.95,38.14999999999999
1246,2023-03-28,Sleep Aid Tablets,3,73.47,Cash,South,Sleep Aid,220.41,130.33,90.07999999999998
1247,2023-02-24,Antacid Tablets,3,108.37,Insurance,East,Digestive Health,325.11,214.81,110.30000000000001
1248,2023-10-15,Antacid Tablets,5,61.97,Insurance,West,Digestive Health,309.85,237.54,72.31000000000003
1249,2023-06-27,Cough Syrup,2,42.51,Insurance,South,Cold & Flu,85.02,51.2,33.81999999999999
1250,2023-12-15,Sleep Aid Tablets,3,55.34,Insurance,South,Sleep Aid,166.02,120.71,45.31000000000002
1251,2023-01-08,Allergy Relief,2,120.16,Insurance,South,Allergy,240.32,182.3,58.01999999999998
1252,2023-11-17,Vitamin D3 1000IU,3,95.66,Cash,West,Vitamins,286.98,187.44,99.54000000000002
1253,2023-11-09,Cholesterol Med,5,140.96,Cash,East,Prescription,704.8000000000001,534.35,170.45000000000005
1254,2023-09-04,Baby Aspirin,4,103.56,Cash,North,Pain Relief,414.24,337.71,76.53000000000003
1255,2023-11-19,Blood Pressure Med,5,87.68,Insurance,East,Prescription,438.40000000000003,303.21,135.19000000000005
